geo
TN413
Gradients 5 Thompson underway feed
RFC3339	Latitude Decimal format	Longitude Decimal format	TSG temperature	TSG conductivity	TSG salinity	PAR
time	float	float	float	float	float	float
NA	deg	deg	C	S/m	PSU	µE/m^2/s
time	lat	lon	temp	conductivity	salinity	par
2023-02-25T04:30:03Z	21.2189	-157.0576	24.1866	5.22581	35.0264	16.827
2023-02-25T04:31:03Z	21.2181	-157.0549	24.1838	5.22625	35.0318	14.587
2023-02-25T04:32:03Z	21.2175	-157.0521	24.1812	5.22594	35.0315	12.363
2023-02-25T04:33:04Z	21.2168	-157.0491	24.1766	5.22548	35.0317	9.826
2023-02-25T04:34:04Z	21.2162	-157.0465	24.1704	5.22508	35.0335	7.417
2023-02-25T04:35:04Z	21.2157	-157.0443	24.1659	5.22468	35.0340	6.288
2023-02-25T04:36:04Z	21.2152	-157.0425	24.1743	5.22604	35.0377	5.402
2023-02-25T04:37:04Z	21.2147	-157.0409	24.1519	5.22337	35.0352	4.949
2023-02-25T04:38:04Z	21.2142	-157.0396	24.1242	5.22073	35.0370	4.453
2023-02-25T04:39:04Z	21.2138	-157.0382	24.1110	5.21994	35.0415	3.646
2023-02-25T04:40:04Z	21.2133	-157.0369	24.1085	5.21954	35.0404	2.822
2023-02-25T04:41:04Z	21.2128	-157.0356	24.1053	5.21918	35.0402	1.999
2023-02-25T04:42:04Z	21.2123	-157.0343	24.1028	5.21900	35.0408	1.564
2023-02-25T04:43:04Z	21.2130	-157.0335	24.0981	5.21859	35.0413	1.349
2023-02-25T04:44:04Z	21.2144	-157.0336	24.0914	5.21797	35.0419	1.119
2023-02-25T04:45:04Z	21.2159	-157.0334	24.0883	5.21761	35.0416	0.964
2023-02-25T04:46:04Z	21.2176	-157.0333	24.0853	5.21738	35.0422	0.833
2023-02-25T04:47:04Z	21.2193	-157.0332	24.0852	5.21718	35.0408	0.721
2023-02-25T04:48:04Z	21.2209	-157.0332	24.0839	5.21705	35.0409	0.611
2023-02-25T04:49:04Z	21.2224	-157.0333	24.0854	5.21720	35.0408	0.539
2023-02-25T04:50:04Z	21.2241	-157.0334	24.0833	5.21689	35.0402	0.507
2023-02-25T04:51:04Z	21.2258	-157.0336	24.0774	5.21619	35.0395	0.478
2023-02-25T04:52:04Z	21.2274	-157.0336	24.0696	5.21522	35.0383	0.408
2023-02-25T04:53:04Z	21.2291	-157.0337	24.0610	5.21423	35.0376	0.397
2023-02-25T04:54:04Z	21.2309	-157.0340	24.0530	5.21324	35.0364	0.342
2023-02-25T04:55:04Z	21.2325	-157.0342	24.0451	5.21020	35.0196	0.321
2023-02-25T04:56:04Z	21.2340	-157.0344	24.0668	5.21150	35.0124	0.299
2023-02-25T04:57:04Z	21.2356	-157.0346	24.0880	5.21315	35.0082	0.339
2023-02-25T04:58:04Z	21.2371	-157.0347	24.1113	5.21535	35.0066	0.316
2023-02-25T04:59:04Z	21.2387	-157.0347	24.1254	5.21646	35.0038	0.313
2023-02-25T05:00:04Z	21.2402	-157.0348	24.1353	5.21728	35.0023	0.302
2023-02-25T05:01:04Z	21.2417	-157.0349	24.1427	5.21796	35.0016	0.294
2023-02-25T05:02:04Z	21.2433	-157.0350	24.1462	5.21829	35.0013	0.283
2023-02-25T05:03:04Z	21.2449	-157.0350	24.1479	5.21850	35.0015	0.291
2023-02-25T05:04:04Z	21.2465	-157.0350	24.1495	5.21859	35.0010	0.299
2023-02-25T05:05:04Z	21.2481	-157.0351	24.1465	5.21818	35.0002	0.291
2023-02-25T05:06:04Z	21.2496	-157.0350	24.1427	5.21802	35.0020	0.309
2023-02-25T05:07:04Z	21.2511	-157.0349	24.1429	5.21784	35.0005	0.291
2023-02-25T05:08:04Z	21.2526	-157.0350	24.1410	5.21764	35.0005	0.306
2023-02-25T05:09:04Z	21.2541	-157.0350	24.1404	5.21738	34.9990	0.304
2023-02-25T05:10:04Z	21.2555	-157.0350	24.1430	5.21771	34.9994	0.309
2023-02-25T05:11:04Z	21.2571	-157.0350	24.1412	5.21761	35.0001	0.293
2023-02-25T05:12:04Z	21.2586	-157.0350	24.1394	5.21715	34.9981	0.302
2023-02-25T05:13:04Z	21.2602	-157.0349	24.1348	5.21652	34.9969	0.291
2023-02-25T05:14:04Z	21.2616	-157.0349	24.1289	5.21581	34.9961	0.294
2023-02-25T05:15:04Z	21.2631	-157.0350	24.1259	5.21517	34.9938	0.281
2023-02-25T05:16:04Z	21.2645	-157.0351	24.1242	5.21476	34.9920	0.285
2023-02-25T05:17:04Z	21.2660	-157.0351	24.1200	5.21433	34.9920	0.268
2023-02-25T05:18:04Z	21.2674	-157.0351	24.1264	5.21492	34.9914	0.278
2023-02-25T05:19:04Z	21.2688	-157.0351	24.1315	5.21522	34.9897	0.274
2023-02-25T05:20:04Z	21.2703	-157.0350	24.1357	5.21574	34.9903	0.260
2023-02-25T05:21:04Z	21.2718	-157.0351	24.1379	5.21598	34.9904	0.270
2023-02-25T05:22:04Z	21.2733	-157.0351	24.1422	5.21622	34.9889	0.275
2023-02-25T05:23:04Z	21.2747	-157.0353	24.1476	5.21679	34.9889	0.251
2023-02-25T05:24:04Z	21.2762	-157.0353	24.1512	5.21687	34.9867	0.263
2023-02-25T05:25:04Z	21.2776	-157.0355	24.1541	5.21692	34.9848	0.272
2023-02-25T05:26:04Z	21.2790	-157.0356	24.1552	5.21694	34.9841	0.264
2023-02-25T05:27:04Z	21.2805	-157.0357	24.1537	5.21677	34.9840	0.262
2023-02-25T05:28:04Z	21.2820	-157.0357	24.1542	5.21669	34.9830	0.255
2023-02-25T05:29:04Z	21.2834	-157.0358	24.1532	5.21653	34.9826	0.270
2023-02-25T05:30:04Z	21.2848	-157.0360	24.1528	5.21617	34.9802	0.261
2023-02-25T05:31:04Z	21.2862	-157.0360	24.1546	5.21619	34.9789	0.285
2023-02-25T05:32:04Z	21.2877	-157.0360	24.1549	5.21682	34.9834	0.282
2023-02-25T05:33:04Z	21.2892	-157.0360	24.1528	5.21652	34.9828	0.251
2023-02-25T05:34:04Z	21.2906	-157.0362	24.1558	5.21728	34.9862	0.249
2023-02-25T05:35:04Z	21.2921	-157.0361	24.1590	5.21764	34.9864	0.262
2023-02-25T05:36:04Z	21.2936	-157.0363	24.1542	5.21611	34.9786	0.253
2023-02-25T05:37:04Z	21.2950	-157.0362	24.1322	5.21271	34.9702	0.255
2023-02-25T05:38:04Z	21.2964	-157.0364	24.1006	5.20795	34.9590	0.270
2023-02-25T05:39:04Z	21.2978	-157.0364	24.1054	5.20745	34.9515	0.273
2023-02-25T05:40:04Z	21.2993	-157.0365	24.0886	5.20497	34.9460	0.268
2023-02-25T05:41:05Z	21.3009	-157.0366	24.0641	5.20057	34.9320	0.274
2023-02-25T05:42:05Z	21.3024	-157.0366	24.0352	5.19697	34.9274	0.272
2023-02-25T05:43:05Z	21.3039	-157.0366	24.0274	5.19605	34.9265	0.282
2023-02-25T05:44:05Z	21.3053	-157.0365	24.0255	5.19750	34.9390	0.272
2023-02-25T05:45:05Z	21.3067	-157.0366	24.0484	5.20031	34.9423	0.284
2023-02-25T05:46:05Z	21.3081	-157.0367	24.0328	5.19745	34.9329	0.280
2023-02-25T05:47:05Z	21.3096	-157.0368	24.0220	5.19589	34.9296	0.286
2023-02-25T05:48:05Z	21.3111	-157.0369	24.0186	5.19525	34.9274	0.261
2023-02-25T05:49:05Z	21.3126	-157.0370	24.0203	5.19551	34.9280	0.276
2023-02-25T05:50:05Z	21.3140	-157.0368	24.0241	5.19600	34.9287	0.252
2023-02-25T05:51:05Z	21.3148	-157.0362	24.0212	5.19538	34.9263	0.248
2023-02-25T05:52:05Z	21.3147	-157.0352	24.0218	5.19528	34.9252	0.266
2023-02-25T05:53:05Z	21.3145	-157.0339	24.0141	5.19456	34.9258	0.245
2023-02-25T05:54:05Z	21.3142	-157.0321	24.0114	5.19413	34.9246	0.288
2023-02-25T05:55:05Z	21.3138	-157.0303	24.0139	5.19414	34.9227	0.261
2023-02-25T05:56:05Z	21.3135	-157.0284	24.0126	5.19385	34.9215	0.259
2023-02-25T05:57:05Z	21.3133	-157.0266	24.0081	5.19328	34.9208	0.271
2023-02-25T05:58:06Z	21.3131	-157.0248	24.0046	5.19270	34.9191	0.267
2023-02-25T05:59:06Z	21.3130	-157.0230	24.0032	5.19232	34.9173	0.265
2023-02-25T06:00:06Z	21.3127	-157.0214	24.0003	5.19211	34.9181	0.269
2023-02-25T06:01:06Z	21.3125	-157.0198	24.0012	5.19243	34.9197	0.266
2023-02-25T06:02:06Z	21.3123	-157.0184	23.9920	5.19188	34.9228	0.276
2023-02-25T06:03:06Z	21.3123	-157.0168	23.9855	5.19215	34.9299	0.271
2023-02-25T06:04:06Z	21.3122	-157.0151	23.9846	5.19346	34.9405	0.272
2023-02-25T06:05:06Z	21.3121	-157.0134	23.9872	5.19526	34.9520	0.272
2023-02-25T06:06:06Z	21.3121	-157.0116	23.9861	5.19582	34.9572	0.262
2023-02-25T06:07:06Z	21.3120	-157.0097	23.9821	5.19505	34.9546	0.264
2023-02-25T06:08:06Z	21.3119	-157.0081	23.9788	5.19446	34.9527	0.266
2023-02-25T06:09:06Z	21.3119	-157.0065	23.9761	5.19385	34.9501	0.271
2023-02-25T06:10:06Z	21.3118	-157.0049	23.9797	5.19385	34.9473	0.268
2023-02-25T06:11:06Z	21.3117	-157.0035	23.9827	5.19394	34.9457	0.259
2023-02-25T06:12:06Z	21.3117	-157.0021	23.9886	5.19442	34.9447	0.264
2023-02-25T06:13:07Z	21.3117	-157.0006	23.9892	5.19449	34.9447	0.260
2023-02-25T06:14:07Z	21.3117	-156.9990	23.9900	5.19439	34.9433	0.248
2023-02-25T06:15:07Z	21.3117	-156.9975	23.9910	5.19442	34.9428	0.241
2023-02-25T06:16:08Z	21.3117	-156.9958	23.9934	5.19455	34.9418	0.245
2023-02-25T06:17:08Z	21.3116	-156.9942	23.9902	5.19440	34.9432	0.246
2023-02-25T06:18:08Z	21.3116	-156.9927	23.9924	5.19454	34.9426	0.249
2023-02-25T06:19:08Z	21.3116	-156.9911	23.9921	5.19436	34.9415	0.256
2023-02-25T06:20:08Z	21.3115	-156.9895	23.9915	5.19437	34.9420	0.254
2023-02-25T06:21:08Z	21.3114	-156.9878	23.9908	5.19437	34.9425	0.243
2023-02-25T06:22:08Z	21.3114	-156.9862	23.9892	5.19434	34.9436	0.245
2023-02-25T06:23:08Z	21.3114	-156.9845	23.9915	5.19462	34.9439	0.248
2023-02-25T06:24:08Z	21.3113	-156.9829	23.9932	5.19472	34.9433	0.270
2023-02-25T06:25:09Z	21.3111	-156.9812	23.9886	5.19408	34.9421	0.260
2023-02-25T06:26:09Z	21.3109	-156.9796	23.9878	5.19384	34.9409	0.258
2023-02-25T06:27:09Z	21.3108	-156.9781	23.9868	5.19383	34.9415	0.249
2023-02-25T06:28:09Z	21.3106	-156.9765	23.9833	5.19370	34.9433	0.249
2023-02-25T06:29:09Z	21.3104	-156.9749	23.9810	5.19387	34.9464	0.270
2023-02-25T06:30:09Z	21.3103	-156.9732	23.9850	5.19457	34.9486	0.277
2023-02-25T06:31:09Z	21.3101	-156.9716	23.9903	5.19566	34.9527	0.267
2023-02-25T06:32:09Z	21.3100	-156.9700	23.9940	5.19630	34.9547	0.255
2023-02-25T06:33:09Z	21.3098	-156.9684	24.0019	5.19758	34.9581	0.276
2023-02-25T06:34:09Z	21.3097	-156.9666	24.0085	5.19868	34.9613	0.253
2023-02-25T06:35:09Z	21.3095	-156.9649	24.0119	5.19932	34.9634	0.273
2023-02-25T06:36:09Z	21.3094	-156.9631	24.0156	5.20026	34.9676	0.237
2023-02-25T06:37:09Z	21.3092	-156.9613	24.0181	5.20091	34.9706	0.238
2023-02-25T06:38:09Z	21.3091	-156.9597	24.0204	5.20101	34.9696	0.245
2023-02-25T06:39:09Z	21.3089	-156.9580	24.0205	5.20108	34.9700	0.256
2023-02-25T06:40:09Z	21.3087	-156.9565	24.0229	5.20113	34.9685	0.250
2023-02-25T06:41:09Z	21.3086	-156.9548	24.0165	5.19993	34.9644	0.255
2023-02-25T06:42:09Z	21.3085	-156.9531	24.0069	5.19836	34.9601	0.253
2023-02-25T06:43:09Z	21.3084	-156.9514	23.9908	5.19573	34.9529	0.251
2023-02-25T06:44:09Z	21.3083	-156.9498	23.9672	5.19214	34.9442	0.261
2023-02-25T06:45:09Z	21.3082	-156.9481	23.9454	5.18867	34.9350	0.254
2023-02-25T06:46:10Z	21.3080	-156.9466	23.9222	5.18528	34.9276	0.262
2023-02-25T06:47:10Z	21.3079	-156.9451	23.9115	5.18401	34.9264	0.262
2023-02-25T06:48:10Z	21.3078	-156.9433	23.9025	5.18303	34.9260	0.249
2023-02-25T06:49:10Z	21.3077	-156.9417	23.8999	5.18276	34.9260	0.257
2023-02-25T06:50:10Z	21.3076	-156.9399	23.8940	5.18223	34.9266	0.252
2023-02-25T06:51:10Z	21.3075	-156.9382	23.8882	5.18220	34.9309	0.260
2023-02-25T06:52:10Z	21.3074	-156.9365	23.8833	5.18245	34.9368	0.253
2023-02-25T06:53:10Z	21.3073	-156.9348	23.8723	5.18161	34.9390	0.246
2023-02-25T06:54:11Z	21.3071	-156.9331	23.8688	5.18133	34.9396	0.237
2023-02-25T06:55:11Z	21.3070	-156.9316	23.8656	5.18085	34.9385	0.248
2023-02-25T06:56:11Z	21.3069	-156.9300	23.8621	5.18052	34.9388	0.246
2023-02-25T06:57:11Z	21.3068	-156.9283	23.8620	5.18061	34.9395	0.239
2023-02-25T06:58:11Z	21.3066	-156.9265	23.8614	5.18057	34.9397	0.267
2023-02-25T06:59:11Z	21.3065	-156.9247	23.8583	5.18029	34.9400	0.265
2023-02-25T07:00:11Z	21.3064	-156.9230	23.8554	5.18016	34.9413	0.263
2023-02-25T07:01:11Z	21.3062	-156.9216	23.8652	5.18166	34.9450	0.256
2023-02-25T07:02:11Z	21.3060	-156.9201	23.8764	5.18393	34.9534	0.276
2023-02-25T07:03:11Z	21.3059	-156.9185	23.8912	5.18595	34.9570	0.270
2023-02-25T07:04:11Z	21.3058	-156.9170	23.9103	5.18814	34.9586	0.273
2023-02-25T07:05:11Z	21.3057	-156.9155	23.9227	5.18955	34.9596	0.262
2023-02-25T07:06:11Z	21.3055	-156.9142	23.9317	5.19058	34.9603	0.257
2023-02-25T07:07:11Z	21.3054	-156.9127	23.9409	5.19150	34.9601	0.237
2023-02-25T07:08:11Z	21.3053	-156.9113	23.9481	5.19228	34.9603	0.257
2023-02-25T07:09:11Z	21.3052	-156.9096	23.9533	5.19250	34.9579	0.254
2023-02-25T07:10:11Z	21.3051	-156.9080	23.9536	5.19222	34.9555	0.250
2023-02-25T07:11:11Z	21.3050	-156.9062	23.9516	5.19162	34.9525	0.256
2023-02-25T07:12:11Z	21.3049	-156.9044	23.9509	5.19120	34.9499	0.257
2023-02-25T07:13:12Z	21.3048	-156.9024	23.9508	5.19120	34.9499	0.262
2023-02-25T07:14:12Z	21.3047	-156.9006	23.9511	5.19120	34.9497	0.259
2023-02-25T07:15:12Z	21.3046	-156.8989	23.9470	5.19061	34.9485	0.248
2023-02-25T07:16:12Z	21.3044	-156.8972	23.9480	5.19074	34.9487	0.248
2023-02-25T07:17:12Z	21.3042	-156.8955	23.9553	5.19153	34.9489	0.257
2023-02-25T07:18:12Z	21.3041	-156.8938	23.9640	5.19243	34.9489	0.263
2023-02-25T07:19:12Z	21.3039	-156.8921	23.9714	5.19319	34.9488	0.252
2023-02-25T07:20:12Z	21.3038	-156.8903	23.9771	5.19364	34.9478	0.253
2023-02-25T07:21:12Z	21.3036	-156.8888	23.9841	5.19434	34.9475	0.262
2023-02-25T07:22:13Z	21.3034	-156.8873	23.9862	5.19459	34.9478	0.261
2023-02-25T07:23:13Z	21.3033	-156.8856	23.9861	5.19472	34.9488	0.257
2023-02-25T07:24:13Z	21.3031	-156.8839	23.9878	5.19492	34.9491	0.267
2023-02-25T07:25:13Z	21.3030	-156.8823	23.9903	5.19523	34.9494	0.250
2023-02-25T07:26:13Z	21.3028	-156.8806	23.9944	5.19564	34.9494	0.256
2023-02-25T07:27:13Z	21.3027	-156.8790	23.9928	5.19558	34.9502	0.265
2023-02-25T07:28:13Z	21.3025	-156.8772	23.9984	5.19592	34.9483	0.234
2023-02-25T07:29:13Z	21.3024	-156.8756	24.0042	5.19619	34.9458	0.258
2023-02-25T07:30:13Z	21.3022	-156.8740	24.0122	5.19682	34.9443	0.243
2023-02-25T07:31:13Z	21.3020	-156.8724	24.0174	5.19735	34.9442	0.239
2023-02-25T07:32:13Z	21.3019	-156.8708	24.0175	5.19745	34.9449	0.253
2023-02-25T07:33:13Z	21.3017	-156.8691	24.0206	5.19773	34.9446	0.262
2023-02-25T07:34:13Z	21.3016	-156.8676	24.0247	5.19830	34.9456	0.257
2023-02-25T07:35:13Z	21.3014	-156.8660	24.0236	5.19807	34.9448	0.257
2023-02-25T07:36:13Z	21.3013	-156.8643	24.0237	5.19801	34.9442	0.246
2023-02-25T07:37:14Z	21.3011	-156.8626	24.0233	5.19791	34.9439	0.254
2023-02-25T07:38:14Z	21.3010	-156.8609	24.0229	5.19758	34.9416	0.257
2023-02-25T07:39:14Z	21.3010	-156.8593	24.0217	5.19745	34.9416	0.267
2023-02-25T07:40:14Z	21.3008	-156.8575	24.0200	5.19687	34.9386	0.255
2023-02-25T07:41:14Z	21.3007	-156.8558	24.0178	5.19652	34.9376	0.251
2023-02-25T07:42:15Z	21.3006	-156.8541	24.0161	5.19605	34.9354	0.255
2023-02-25T07:43:15Z	21.3004	-156.8524	24.0135	5.19561	34.9341	0.269
2023-02-25T07:44:15Z	21.3003	-156.8506	24.0095	5.19505	34.9330	0.284
2023-02-25T07:45:15Z	21.3002	-156.8489	24.0032	5.19369	34.9277	0.282
2023-02-25T07:46:15Z	21.3001	-156.8474	24.0166	5.19408	34.9201	0.296
2023-02-25T07:47:15Z	21.3000	-156.8458	24.0434	5.19617	34.9149	0.254
2023-02-25T07:48:15Z	21.2999	-156.8444	24.0608	5.19768	34.9127	0.261
2023-02-25T07:49:15Z	21.2998	-156.8429	24.0760	5.19881	34.9093	0.250
2023-02-25T07:50:15Z	21.2997	-156.8416	24.0961	5.20033	34.9050	0.266
2023-02-25T07:51:15Z	21.2996	-156.8403	24.1150	5.20185	34.9017	0.257
2023-02-25T07:52:15Z	21.2995	-156.8389	24.1251	5.20284	34.9013	0.269
2023-02-25T07:53:15Z	21.2994	-156.8373	24.1289	5.20315	34.9006	0.283
2023-02-25T07:54:15Z	21.2992	-156.8359	24.1459	5.20438	34.8966	0.266
2023-02-25T07:55:15Z	21.2992	-156.8344	24.1791	5.20704	34.8907	0.273
2023-02-25T07:56:15Z	21.2991	-156.8329	24.2004	5.20886	34.8878	0.271
2023-02-25T07:57:15Z	21.2990	-156.8315	24.2104	5.20979	34.8870	0.265
2023-02-25T07:58:15Z	21.2990	-156.8301	24.2255	5.21107	34.8848	0.280
2023-02-25T07:59:15Z	21.2989	-156.8286	24.2332	5.21174	34.8839	0.268
2023-02-25T08:00:15Z	21.2988	-156.8270	24.2477	5.21314	34.8831	0.259
2023-02-25T08:01:15Z	21.2987	-156.8254	24.2593	5.21430	34.8827	0.268
2023-02-25T08:02:15Z	21.2987	-156.8240	24.2712	5.21517	34.8800	0.266
2023-02-25T08:03:15Z	21.2987	-156.8225	24.2860	5.21651	34.8786	0.247
2023-02-25T08:04:15Z	21.2986	-156.8210	24.2959	5.21743	34.8777	0.243
2023-02-25T08:05:15Z	21.2985	-156.8195	24.3086	5.21852	34.8760	0.237
2023-02-25T08:06:15Z	21.2984	-156.8180	24.3286	5.22040	34.8745	0.226
2023-02-25T08:07:15Z	21.2984	-156.8166	24.3446	5.22164	34.8714	0.238
2023-02-25T08:08:15Z	21.2983	-156.8150	24.3487	5.22218	34.8723	0.241
2023-02-25T08:09:15Z	21.2982	-156.8134	24.3613	5.22299	34.8685	0.249
2023-02-25T08:10:15Z	21.2980	-156.8117	24.3663	5.22354	34.8688	0.244
2023-02-25T08:11:15Z	21.2978	-156.8099	24.3745	5.22411	34.8666	0.243
2023-02-25T08:12:15Z	21.2977	-156.8081	24.3791	5.22439	34.8651	0.228
2023-02-25T08:13:15Z	21.2974	-156.8064	24.3894	5.22507	34.8622	0.254
2023-02-25T08:14:15Z	21.2973	-156.8047	24.4000	5.22601	34.8611	0.243
2023-02-25T08:15:15Z	21.2971	-156.8028	24.4103	5.22702	34.8606	0.234
2023-02-25T08:16:15Z	21.2969	-156.8010	24.4202	5.22784	34.8591	0.239
2023-02-25T08:17:15Z	21.2967	-156.7993	24.4290	5.22864	34.8582	0.229
2023-02-25T08:18:15Z	21.2965	-156.7976	24.4344	5.22917	34.8580	0.239
2023-02-25T08:19:15Z	21.2963	-156.7962	24.4411	5.22993	34.8585	0.234
2023-02-25T08:20:15Z	21.2961	-156.7947	24.4465	5.23034	34.8573	0.234
2023-02-25T08:21:15Z	21.2958	-156.7931	24.4441	5.23029	34.8588	0.247
2023-02-25T08:22:15Z	21.2957	-156.7915	24.4466	5.23075	34.8603	0.244
2023-02-25T08:23:15Z	21.2955	-156.7899	24.4466	5.23095	34.8619	0.243
2023-02-25T08:24:16Z	21.2953	-156.7882	24.4420	5.23065	34.8631	0.256
2023-02-25T08:25:16Z	21.2951	-156.7865	24.4357	5.23024	34.8650	0.236
2023-02-25T08:26:16Z	21.2950	-156.7849	24.4306	5.22983	34.8659	0.234
2023-02-25T08:27:16Z	21.2948	-156.7833	24.4252	5.22930	34.8661	0.236
2023-02-25T08:28:16Z	21.2946	-156.7816	24.4192	5.22886	34.8675	0.235
2023-02-25T08:29:16Z	21.2945	-156.7800	24.4162	5.22846	34.8668	0.239
2023-02-25T08:30:17Z	21.2943	-156.7783	24.4095	5.22766	34.8660	0.237
2023-02-25T08:31:17Z	21.2941	-156.7767	24.4019	5.22683	34.8657	0.244
2023-02-25T08:32:17Z	21.2940	-156.7752	24.3875	5.22532	34.8656	0.245
2023-02-25T08:33:17Z	21.2938	-156.7736	24.3728	5.22370	34.8649	0.261
2023-02-25T08:34:17Z	21.2937	-156.7722	24.3571	5.22205	34.8648	0.244
2023-02-25T08:35:17Z	21.2935	-156.7708	24.3393	5.22012	34.8641	0.236
2023-02-25T08:36:17Z	21.2934	-156.7693	24.3203	5.21794	34.8625	0.233
2023-02-25T08:37:17Z	21.2932	-156.7679	24.3019	5.21593	34.8618	0.246
2023-02-25T08:38:17Z	21.2931	-156.7663	24.2901	5.21486	34.8629	0.220
2023-02-25T08:39:17Z	21.2930	-156.7647	24.2790	5.21363	34.8623	0.223
2023-02-25T08:40:18Z	21.2922	-156.7635	24.2668	5.21240	34.8627	0.225
2023-02-25T08:41:18Z	21.2906	-156.7631	24.2558	5.21121	34.8622	0.227
2023-02-25T08:42:18Z	21.2891	-156.7627	24.2496	5.21086	34.8645	0.229
2023-02-25T08:43:18Z	21.2878	-156.7623	24.2524	5.21120	34.8648	0.224
2023-02-25T08:44:18Z	21.2864	-156.7626	24.2510	5.21114	34.8654	0.248
2023-02-25T08:45:18Z	21.2851	-156.7628	24.2539	5.21150	34.8659	0.233
2023-02-25T08:46:18Z	21.2838	-156.7626	24.2665	5.21291	34.8667	0.235
2023-02-25T08:47:18Z	21.2822	-156.7625	24.2733	5.21375	34.8677	0.236
2023-02-25T08:48:18Z	21.2807	-156.7624	24.2806	5.21446	34.8673	0.247
2023-02-25T08:49:18Z	21.2790	-156.7623	24.2869	5.21512	34.8673	0.240
2023-02-25T08:50:18Z	21.2774	-156.7622	24.2934	5.21590	34.8682	0.234
2023-02-25T08:51:18Z	21.2758	-156.7623	24.3045	5.21707	34.8683	0.251
2023-02-25T08:52:18Z	21.2742	-156.7623	24.3152	5.21829	34.8692	0.241
2023-02-25T08:53:18Z	21.2727	-156.7623	24.3239	5.21910	34.8684	0.249
2023-02-25T08:54:18Z	21.2711	-156.7623	24.3294	5.21976	34.8691	0.240
2023-02-25T08:55:18Z	21.2696	-156.7623	24.3364	5.22046	34.8689	0.252
2023-02-25T08:56:18Z	21.2680	-156.7624	24.3421	5.22098	34.8684	0.249
2023-02-25T08:57:18Z	21.2665	-156.7624	24.3464	5.22144	34.8685	0.241
2023-02-25T08:58:18Z	21.2650	-156.7624	24.3535	5.22213	34.8682	0.247
2023-02-25T08:59:18Z	21.2634	-156.7625	24.3598	5.22275	34.8678	0.243
2023-02-25T09:00:18Z	21.2619	-156.7624	24.3660	5.22340	34.8679	0.241
2023-02-25T09:01:18Z	21.2604	-156.7624	24.3720	5.22401	34.8678	0.249
2023-02-25T09:02:18Z	21.2589	-156.7623	24.3766	5.22444	34.8675	0.236
2023-02-25T09:03:18Z	21.2573	-156.7624	24.3809	5.22477	34.8666	0.236
2023-02-25T09:04:18Z	21.2559	-156.7623	24.3826	5.22494	34.8666	0.225
2023-02-25T09:05:18Z	21.2544	-156.7623	24.3840	5.22510	34.8667	0.229
2023-02-25T09:06:18Z	21.2530	-156.7621	24.3828	5.22509	34.8675	0.227
2023-02-25T09:07:18Z	21.2515	-156.7620	24.3826	5.22500	34.8670	0.243
2023-02-25T09:08:18Z	21.2500	-156.7620	24.3827	5.22500	34.8669	0.245
2023-02-25T09:09:18Z	21.2484	-156.7620	24.3849	5.22519	34.8666	0.252
2023-02-25T09:10:18Z	21.2469	-156.7619	24.3855	5.22530	34.8670	0.261
2023-02-25T09:11:18Z	21.2453	-156.7619	24.3857	5.22507	34.8651	0.243
2023-02-25T09:12:18Z	21.2437	-156.7619	24.3854	5.22496	34.8645	0.239
2023-02-25T09:13:18Z	21.2422	-156.7620	24.3873	5.22502	34.8635	0.248
2023-02-25T09:14:18Z	21.2406	-156.7620	24.3820	5.22460	34.8645	0.244
2023-02-25T09:15:18Z	21.2391	-156.7619	24.3774	5.22398	34.8634	0.243
2023-02-25T09:16:18Z	21.2375	-156.7619	24.3742	5.22360	34.8630	0.276
2023-02-25T09:17:18Z	21.2359	-156.7619	24.3731	5.22326	34.8614	0.241
2023-02-25T09:18:18Z	21.2343	-156.7619	24.3581	5.22228	34.8657	0.242
2023-02-25T09:19:18Z	21.2327	-156.7619	24.3599	5.22212	34.8631	0.241
2023-02-25T09:20:18Z	21.2311	-156.7619	24.3634	5.22252	34.8633	0.245
2023-02-25T09:21:18Z	21.2296	-156.7618	24.3646	5.22276	34.8642	0.245
2023-02-25T09:22:18Z	21.2280	-156.7618	24.3596	5.22252	34.8663	0.242
2023-02-25T09:23:18Z	21.2265	-156.7618	24.3512	5.22208	34.8695	0.251
2023-02-25T09:24:18Z	21.2249	-156.7619	24.3418	5.22133	34.8713	0.244
2023-02-25T09:25:18Z	21.2234	-156.7619	24.3495	5.22211	34.8711	0.246
2023-02-25T09:26:18Z	21.2218	-156.7618	24.3297	5.22100	34.8782	0.245
2023-02-25T09:27:18Z	21.2203	-156.7619	24.3003	5.21892	34.8855	0.263
2023-02-25T09:28:18Z	21.2188	-156.7619	24.3173	5.22002	34.8805	0.258
2023-02-25T09:29:18Z	21.2174	-156.7619	24.2915	5.21830	34.8877	0.260
2023-02-25T09:30:18Z	21.2159	-156.7619	24.2922	5.21787	34.8839	0.249
2023-02-25T09:31:18Z	21.2145	-156.7620	24.3041	5.21884	34.8819	0.262
2023-02-25T09:32:18Z	21.2131	-156.7620	24.2909	5.21791	34.8852	0.255
2023-02-25T09:33:18Z	21.2117	-156.7619	24.2946	5.21786	34.8820	0.246
2023-02-25T09:34:18Z	21.2103	-156.7618	24.2850	5.21710	34.8837	0.263
2023-02-25T09:35:18Z	21.2089	-156.7617	24.2679	5.21579	34.8872	0.259
2023-02-25T09:36:18Z	21.2074	-156.7617	24.2545	5.21471	34.8896	0.256
2023-02-25T09:37:18Z	21.2060	-156.7617	24.2344	5.21314	34.8935	0.253
