time,lat,lon,biomass_pro,biomass_syn,biomass_pico,biomass_croco,ALK,sss,sst,ugos,vgos,Fe,O2,NO3,PO4,Si,hours_since_sunrise,cruise
2021-11-21,26.82390416666665,-127.0747875,7.3522152190723595,0.6058401389624595,3.46299324013213,0.0324825736267303,1957.1972125,33.61216426041666,20.185932916666687,-0.0672208333333333,-0.026553125,5.956515574465e-05,5.956515574465e-05,5.956515574465e-05,5.956515574465e-05,5.956515574465e-05,14.132083333333334,TN397
2021-11-22,24.012019444444434,-131.67368888888868,7.17533405192583,0.42686274397677865,2.9509461411719067,0.027112950950764436,1953.4333083333331,34.64112586805555,21.301941111111134,-0.010998611111111133,-0.026629166666666634,0.00011107485592743334,0.00011107485592743334,0.00011107485592743334,0.00011107485592743334,0.00011107485592743334,10.894722222222223,TN397
2021-11-23,22.22476672453703,-134.5373809027778,8.33901400928893,0.3441755766094709,3.056957532153017,0.025601919199495726,1944.7971479166665,34.963955571180556,23.014440034722245,-0.007738194444444441,0.02406718749999999,9.274901296876667e-05,9.274901296876667e-05,9.274901296876667e-05,9.274901296876667e-05,9.274901296876667e-05,14.249652777777776,TN397
2021-11-24,19.6379,-138.6146,6.1332917804489,0.262682143862414,3.22994319329998,0.0182126819939071,1938.994775,35.00694441666667,23.75957666666669,-0.0071479166666666,-0.04621875,7.19019544987e-05,7.19019544987e-05,7.19019544987e-05,7.19019544987e-05,7.19019544987e-05,4.531666666666666,TN397
2021-11-25,19.5769402014652,-138.5870384615385,6.176101881748733,0.2815841651524478,3.108891211986354,0.022911169029459243,1938.994775,34.92531389285715,23.819397023809547,0.009765178571428541,-0.03521726190476187,7.188578242831427e-05,7.188578242831427e-05,7.188578242831427e-05,7.188578242831427e-05,7.188578242831427e-05,9.959285714285713,TN397
2021-11-26,18.170030536130536,-139.64322243589734,7.2205647004490485,0.34944775697598035,2.709478488144919,0.030006322776558122,1937.036622727273,34.57744465340909,24.82319549242426,-0.029782765151515126,-0.003423674242424238,5.09304109357e-05,5.09304109357e-05,5.09304109357e-05,5.09304109357e-05,5.09304109357e-05,10.763131313131312,TN397
2021-11-27,14.227803796296289,-140.00000388888884,6.273900923080017,0.9075314246391897,2.864400484976063,0.028490888591187813,1937.5623694444444,33.81991475694444,26.348768055555578,-0.0380157407407407,0.10027870370370365,1.1518988636044445e-05,1.1518988636044445e-05,1.1518988636044445e-05,1.1518988636044445e-05,1.1518988636044445e-05,13.899660493827161,TN397
2021-11-28,11.044815625,-139.99874687499988,6.664552794785848,1.0214272639243311,2.9993611429915976,0.03550903851631095,1948.7216250000001,33.895270286458334,26.59421572916669,-0.12215208333333333,-0.06896770833333332,1.926836930805e-05,1.926836930805e-05,1.926836930805e-05,1.926836930805e-05,1.926836930805e-05,13.394583333333333,TN397
2021-11-29,10.68326083333334,-140.00696,8.70546610334917,1.234491645062322,3.5914102322281978,0.02312111166150002,1950.8191,33.858401979166665,26.64312208333336,-0.1325395833333333,-0.0616791666666666,1.87655171053e-05,1.87655171053e-05,1.87655171053e-05,1.87655171053e-05,1.87655171053e-05,14.845888888888888,TN397
2021-11-30,8.38334188034188,-139.98974542735058,6.04238337922168,1.0737141550339644,3.0985678680706354,0.022619749528824635,1956.845975,33.907095749999996,27.88277388888891,0.7844937500000001,-0.17371527777777776,1.25625954794e-05,1.25625954794e-05,1.25625954794e-05,1.25625954794e-05,1.25625954794e-05,8.697222222222223,TN397
2021-12-01,5.055607291666666,-139.99447546296292,3.5725115377559593,1.1716953694384071,6.636428326213467,0.03683598290479158,1957.7436611111111,34.83113516898149,25.86918462962965,0.04766412037037035,0.01857708333333334,1.3256926695888889e-05,1.3256926695888889e-05,1.3256926695888889e-05,1.3256926695888889e-05,1.3256926695888889e-05,11.113086419753087,TN397
2021-12-02,4.494087426035504,-139.9609660009861,1.2847076837011535,0.6675685207262152,5.751845461580624,0.03321086091847328,1957.7544269230768,34.73024967948718,25.66166205128207,-0.0605942307692308,-0.040228846153846094,1.329644158626154e-05,1.329644158626154e-05,1.329644158626154e-05,1.329644158626154e-05,1.329644158626154e-05,11.867457264957265,TN397
2021-12-03,1.9467682692307684,-140.0014437294543,4.027947941481478,1.1844287196324517,7.967198520840684,0.03571072249392379,1976.7541153846155,34.69483769871795,25.887766602564128,-0.5782729166666667,-0.1446668269230769,1.4072550849784615e-05,1.4072550849784615e-05,1.4072550849784615e-05,1.4072550849784615e-05,1.4072550849784615e-05,12.851196581196582,TN397
2021-12-04,0.19184487179487178,-139.92229642857143,4.219992148863019,0.9010324129063682,10.219526938395266,0.03445679666295843,2006.4981678571428,34.98301722916666,24.82576690476193,-0.16653898809523807,-0.05050505952380948,5.959526796514286e-05,5.959526796514286e-05,5.959526796514286e-05,5.959526796514286e-05,5.959526796514286e-05,8.608214285714286,TN397
2021-12-05,0.18660813390313388,-139.894830489079,4.881214601305836,1.4702422960994355,22.212609440285302,0.037585111904488946,2003.383563888889,35.07176049305556,24.5958503240741,-0.15505856481481478,0.007682870370370344,5.9589633922155554e-05,5.9589633922155554e-05,5.9589633922155554e-05,5.9589633922155554e-05,5.9589633922155554e-05,8.22354938271605,TN397
