population,time,lat,lon,abundance_cells_per_microliter,diameter_micrometer,depth,CMAP_NO3_tblPisces_Forecast_cl1,CMAP_PO4_tblPisces_Forecast_cl1,CMAP_Fe_tblPisces_Forecast_cl1,CMAP_Si_tblPisces_Forecast_cl1,CMAP_chl_tblPisces_Forecast_cl1
picoeuk,2023-03-05T22:10:00,0.0012499999999999998,-179.9959,56.28349719075426,1.4833289941353551,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T22:20:00,0.0013,-179.9959,55.74665304342449,1.4836976133656148,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T22:30:00,0.0013,-179.9959,55.24528317895792,1.4896816004547968,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T22:40:00,0.0013,-179.9959,54.41045505557726,1.4942638032637925,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T22:50:00,0.0012666666666666666,-179.9959,54.668234844383186,1.5106065538698619,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T23:00:00,0.0012,-179.9959,55.075006621214555,1.5233271996507234,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T23:10:00,0.0012666666666666666,-179.9959,54.76283293201839,1.5260433638614332,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T23:20:00,0.0012,-179.9959,54.67769465314671,1.53210859023794,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T23:30:00,0.0012333333333333332,-179.99563333333333,55.05608700368751,1.53875336888448,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T23:40:00,,,,,,,,,,
picoeuk,2023-03-05T23:50:00,-0.0005,-179.99644999999998,55.70881380837041,1.5655871236357,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T00:00:00,-0.000125,-180.000675,54.46721390815838,1.5655857202444126,0.0,2.211509390268475,0.714524052804336,3.83881659473e-05,4.983151452615857,0.2258821632131002
picoeuk,2023-03-06T00:10:00,0.00195,-180.00125,54.034427657227326,1.5604373060082302,0.0,2.2164879105985165,0.7027013967745006,4.25867969511e-05,5.019309604540467,0.2342317096190527
picoeuk,2023-03-06T00:20:00,-0.010566666666666667,-179.99643333333333,53.93982956959213,1.5619005514076065,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T00:30:00,-0.040575,-179.98534999999998,53.509408270851964,1.5795521898697427,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T00:40:00,-0.07343333333333334,-179.9732,52.16138552205033,1.5751311568665267,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T00:50:00,-0.10223333333333333,-179.963,53.287102764909235,1.5940168746961298,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T01:00:00,-0.135725,-179.95114999999998,53.49521855770668,1.618626748286655,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T01:10:00,-0.16946666666666665,-179.93943333333334,52.010028581834014,1.6329906927677502,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T01:20:00,-0.19843333333333332,-179.9294,50.07076778531237,1.63706035904933,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T01:30:00,-0.22736666666666663,-179.91913333333332,50.543758223488375,1.6411805016089467,0.0,2.2414875871812305,0.7179314567086598,3.87198194478e-05,5.003882152338822,0.2265336464624852
picoeuk,2023-03-06T01:40:00,-0.26593333333333335,-179.9052333333333,48.188265841371845,1.64687830966494,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T01:50:00,-0.2947666666666667,-179.8946,48.90721130739939,1.6481197582403297,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T02:00:00,-0.3285,-179.882125,47.571013319552165,1.6533873311623375,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T02:10:00,-0.3623,-179.86986666666667,46.5233394989923,1.6564093465071066,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T02:20:00,-0.38649999999999995,-179.86115,46.03142944328925,1.6562498168165574,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T02:30:00,-0.4298,-179.8455,43.023210256489826,1.64019448168196,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T02:40:00,-0.45845,-179.8353,38.596019755162374,1.64811085978788,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T02:50:00,-0.4874,-179.8293,38.17032836080397,1.65484968939747,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T03:00:00,-0.4998,-179.8225,39.79505051593856,1.7097057494775538,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T03:10:00,-0.4994,-179.81933333333333,39.82579489442001,1.6992262902247368,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T03:20:00,-0.49793333333333334,-179.82053333333332,39.390643691298074,1.7145640230884098,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
picoeuk,2023-03-06T03:30:00,-0.49626666666666663,-179.8219333333333,38.49196185876366,1.72463182618716,0.0,2.2263082498684525,0.7253752740410467,3.49575067749e-05,4.956349479655425,0.2203639407719796
