time,cruise,lat,lon,biomass_pro,biomass_syn,biomass_pico,biomass_croco,sss,sst,ugos,vgos,Fe,O2,NO3,PO4,Si,ALK,hours_since_sunrise
2019-11-23 14:00:00,SR1917,33.279654732044214,-145.25551351565366,7.635738509822545,0.3237489438150438,1.059197055294766,0.3717081806317691,34.364525479166666,21.57103750000002,-0.0011416666666666,-0.0308875,6.49394092916e-05,6.49394092916e-05,6.49394092916e-05,6.49394092916e-05,6.49394092916e-05,1991.9434,21.696666666666665
2019-11-23 15:00:00,SR1917,33.3075089889503,-145.112961508287,7.48939384993482,0.299001832493705,0.816050960740239,0.132017973530569,34.27869502083333,21.52416250000002,0.0162916666666666,-0.0371916666666666,6.06929927578e-05,6.06929927578e-05,6.06929927578e-05,6.06929927578e-05,6.06929927578e-05,1991.4975,22.705
2019-11-23 16:00:00,SR1917,33.33487406813993,-144.97344427255965,7.126247053344529,0.322470678624378,0.8109797853684277,0.3441790073004706,34.27869502083333,21.52416250000002,0.0162916666666666,-0.0371916666666666,5.60522696197e-05,5.60522696197e-05,5.60522696197e-05,5.60522696197e-05,5.60522696197e-05,1991.4975,23.71333333333333
2019-11-23 19:00:00,SR1917,33.4607589116022,-144.3293274585635,8.00303650884757,0.3430579413005675,1.2100231683094549,0.1926097238879385,34.17955960416667,21.45645333333336,0.0224770833333333,0.0179895833333333,5.16174609895e-05,5.16174609895e-05,5.16174609895e-05,5.16174609895e-05,5.16174609895e-05,1991.02515,2.736666666666667
2019-11-23 20:00:00,SR1917,33.49195450460405,-144.16968462523033,9.300608361056634,0.3243645679384565,1.1257951542167,0.1607893703787948,34.17955960416667,21.45645333333336,0.0224770833333333,0.0179895833333333,5.49345721145e-05,5.49345721145e-05,5.49345721145e-05,5.49345721145e-05,5.49345721145e-05,1990.5244,3.746111111111111
2019-11-23 21:00:00,SR1917,33.52450066961328,-144.003024764641,9.245635923629935,0.3578511680169364,1.322216328308572,0.2803687135052662,34.204932020833326,21.520620000000022,0.015075,0.0322416666666666,5.19327284739e-05,5.19327284739e-05,5.19327284739e-05,5.19327284739e-05,5.19327284739e-05,1990.5244,4.756111111111111
2019-11-23 22:00:00,SR1917,33.5548964475138,-143.847359743094,9.9629721713096,0.350770426434865,1.473385772678735,0.212994644683608,34.257414125,21.56603750000002,0.0088729166666666,0.0385166666666666,5.68992503984e-05,5.68992503984e-05,5.68992503984e-05,5.68992503984e-05,5.68992503984e-05,1990.5244,5.765555555555555
2019-11-23 23:00:00,SR1917,33.60067381767955,-143.612902367403,10.5299726820749,0.332366575141601,1.65478559410448,0.0369325032103097,34.311023541666664,21.586662500000017,0.0064625,0.01813125,6.18308293645e-05,6.18308293645e-05,6.18308293645e-05,6.18308293645e-05,6.18308293645e-05,1989.992475,6.779444444444445
2019-11-24 00:00:00,SR1917,33.6395782246777,-143.41354634069967,11.744291805943666,0.2824172434627049,1.6179641741602466,0.2049281514349577,34.171962229166674,21.41791000000002,0.0227833333333333,0.0153125,6.53838655208e-05,6.53838655208e-05,6.53838655208e-05,6.53838655208e-05,6.53838655208e-05,1989.992475,7.791388888888889
2019-11-24 01:00:00,SR1917,33.689652480663,-143.15654791988948,12.0699766369674,0.242275758201961,1.82694658928822,0.3780165906852565,34.227661104166664,21.446035833333355,0.0236645833333333,-0.0061125,6.62540010182e-05,6.62540010182e-05,6.62540010182e-05,6.62540010182e-05,6.62540010182e-05,1989.4264,8.806666666666667
