salinity,temp,cruise,par,date,lat,lon,SiO4,NO3_NO2,PO4,Fe,PP,chl,MLD
34.358335,15.23088,Gradients 1,0.016535,4/30/16 8:00,34.09973,-158.006745,NA,NA,NA,NA,NA,NA,19.22129834
34.35841508,28.95221048,KM1923,0.843332969,12/13/19 12:00,11.7,-155.7,NA,NA,NA,NA,NA,NA,61.63642237
34.35869231,18.80071538,Gradients 2,2341.158615,6/10/17 1:00,32.96355385,-157.9999308,NA,NA,NA,NA,NA,NA,NA
34.36042245,14.56512449,Gradients 3,2.069484694,4/14/19 15:00,35.90969412,-157.9992588,4.23,NA,0.136,NA,NA,NA,31.31862507
34.36183289,22.48138043,SR1917,1386.708465,11/23/19 0:00,32.7,-148,NA,NA,NA,NA,NA,NA,NA
34.3627363,29.42161834,SR1917,803.0850097,11/7/19 1:00,15.3,147.1,NA,NA,NA,NA,NA,NA,NA
34.36295625,14.031225,Gradients 1,70.539125,4/29/16 4:00,36.22623125,-157.9984063,NA,NA,NA,NA,NA,NA,31.31862507
34.36302079,28.96799036,KM1923,0.620680191,12/13/19 11:00,11.5,-155.7,NA,NA,NA,NA,NA,NA,61.63642237
34.36356409,29.50899116,SR1917,1.62,11/6/19 17:00,14.6,146,NA,NA,NA,NA,NA,NA,NA
34.364455,18.790225,Gradients 2,1903.4314,6/10/17 2:00,32.9288,-158.0003,4.061780577,0.002,0.076516808,NA,NA,NA,NA
34.36608772,15.27969211,Gradients 3,1.470646491,4/14/19 9:00,34.990275,-158.00012,4.08,NA,0.142,NA,NA,NA,NA
34.36749394,18.86734141,Gradients 2,299.386101,6/10/17 4:00,32.9288,-158.0003,NA,NA,NA,NA,NA,NA,NA
34.36827368,14.66744211,Gradients 3,1112.144826,4/21/19 1:00,36.07435789,-157.9996895,NA,NA,NA,NA,NA,NA,31.31862507
34.368385,19.04575,Gradients 2,884.5209,6/10/17 3:00,32.9288,-158.0003,NA,NA,NA,NA,NA,NA,NA
34.36875086,21.31245643,SR1917,2023.530799,11/20/19 23:00,32.9,-156.9,NA,NA,NA,NA,NA,NA,NA
34.3705094,22.4731488,SR1917,111.6243955,11/23/19 2:00,32.8,-147.6,NA,NA,NA,NA,NA,NA,NA
34.3712,14.334405,Gradients 1,215.287,4/29/16 18:00,35.86272,-157.996505,NA,NA,0.336842391,NA,NA,NA,31.31862507
34.37193102,21.42172123,SR1917,700.2521363,11/24/19 17:00,34.3,-140.2,NA,NA,NA,NA,NA,NA,65.38350036
34.372825,24.81043,Gradients 2,NA,5/29/17 21:00,25.850125,-158.011675,NA,NA,NA,NA,NA,NA,31.80859256
34.37319599,29.492631,SR1917,1.62,11/6/19 19:00,14.8,146.3,NA,NA,NA,NA,NA,NA,NA
34.37373375,25.61514042,Gradients 4,0.0222,11/26/21 9:00,18.22922431,-139.9554313,NA,NA,NA,NA,NA,NA,38.7962526
34.37397788,15.05353894,Gradients 3,442.921769,4/23/19 3:00,34.76893158,-158.0003316,NA,NA,NA,NA,NA,NA,NA
34.37453247,21.55860473,SR1917,1.827554838,11/24/19 7:00,33.9,-142,NA,NA,NA,NA,NA,NA,64.66148942
34.37498,14.7348,Gradients 1,0.115515,4/25/16 14:00,33.96609,-158.00293,NA,NA,NA,NA,NA,NA,19.22129834
34.37606781,27.40285102,KM1923,0.647040256,12/14/19 8:00,15.8,-156.6,NA,NA,NA,NA,NA,NA,NA
34.37659151,15.37418113,Gradients 3,296.4248085,4/23/19 0:00,34.27368333,-157.9999611,NA,NA,NA,NA,NA,NA,19.22129834
34.37752427,22.52581012,SR1917,1062.726717,11/23/19 1:00,32.8,-147.8,NA,NA,NA,NA,NA,NA,NA
34.38105556,14.64193889,Gradients 3,1551.386683,4/21/19 0:00,36.25263889,-157.9996167,NA,NA,NA,NA,NA,NA,31.31862507
34.38538,14.40421,Gradients 1,1450.84,4/25/16 21:00,34.78914,-157.998505,NA,NA,NA,NA,NA,NA,NA
34.38554928,29.37946163,SR1917,1273.477445,11/6/19 22:00,15.1,146.7,NA,NA,NA,NA,NA,NA,NA
34.38573515,28.15022197,KM1923,2047.075645,12/13/19 22:00,13.7,-156.2,NA,NA,NA,NA,NA,NA,58.1503154
34.38595582,27.24871714,KM1923,0.649978514,12/15/19 5:00,20,-157.6,NA,NA,NA,NA,NA,NA,88.22183556
34.38904286,14.10127857,Gradients 1,0.069892857,4/29/16 12:00,36.27035714,-157.9946571,NA,NA,NA,NA,NA,NA,31.31862507
34.38915,14.30863,Gradients 1,157.958,4/29/16 3:00,36.1194,-158.00046,NA,NA,NA,NA,NA,NA,31.31862507
34.39280333,25.57444042,Gradients 4,1195.67295,11/26/21 20:00,17.35754583,-140.0710733,NA,NA,NA,NA,NA,NA,NA
34.39302956,29.47658453,SR1917,1.62,11/6/19 18:00,14.7,146.2,NA,NA,NA,NA,NA,NA,NA
34.39321878,29.46168122,SR1917,1068.638406,11/7/19 0:00,15.2,146.9,NA,NA,NA,NA,NA,NA,NA
34.394485,15.39378,Gradients 1,0.274425,4/30/16 10:00,33.8077,-157.997095,NA,NA,NA,NA,NA,NA,19.22129834
34.39526316,14.80474211,Gradients 3,1059.188126,4/21/19 2:00,35.91167895,-157.9987789,NA,NA,NA,NA,NA,NA,31.31862507
34.39544653,18.61859729,SR1917,19.56890433,11/19/19 17:00,34.5,-162.3,NA,NA,NA,NA,NA,NA,NA
34.39621917,27.92088167,Gradients 4,0.01475,12/11/21 8:00,8.64812375,-148.2491038,NA,NA,NA,NA,NA,NA,NA
34.396625,14.24400833,Gradients 1,0.108941667,4/29/16 13:00,36.21959167,-157.998425,NA,NA,NA,NA,NA,NA,31.31862507
34.39671229,27.39299995,KM1923,302.710495,12/15/19 3:00,19.7,-157.5,NA,NA,NA,NA,NA,NA,88.22183556
34.3977061,22.52878464,SR1917,2355.828752,11/22/19 23:00,32.7,-148.2,NA,NA,NA,NA,NA,NA,NA
34.39923562,14.43809452,Gradients 3,823.4800822,4/26/19 17:00,35.51146154,-158.0002385,NA,NA,NA,NA,NA,NA,31.31862507
34.39947133,20.80262827,SR1917,2452.537156,11/20/19 21:00,33,-157.2,NA,NA,NA,NA,NA,NA,NA
34.39954912,23.11845263,KM1713,1.832139456,9/20/17 7:00,35.1,-158,NA,NA,NA,NA,NA,NA,NA
34.401325,14.48747,Gradients 1,164.4994,4/29/16 17:00,35.93548,-158.00081,NA,NA,NA,NA,NA,NA,31.31862507
34.40180105,22.38113943,SR1917,1.62,11/23/19 7:00,33,-146.6,NA,NA,NA,NA,NA,NA,NA
34.40347966,14.27405932,Gradients 3,1.493469492,4/26/19 12:00,36.42002,-157.9997,NA,NA,NA,NA,NA,NA,31.31862507
34.40551709,14.77413504,Gradients 3,1.496559829,4/23/19 8:00,35.58822,-158.00002,NA,NA,NA,NA,NA,NA,31.31862507
34.40618947,24.81205789,Gradients 2,NA,5/29/17 10:00,25.16827895,-157.9982895,NA,NA,NA,NA,NA,NA,NA
34.40953208,29.48202457,SR1917,582.2160022,11/7/19 3:00,15.5,147.3,NA,NA,NA,NA,NA,NA,NA
34.41007368,14.87091579,Gradients 3,1554.775468,4/26/19 20:00,34.9748,-157.9999526,NA,NA,NA,NA,NA,NA,NA
34.412035,24.894145,Gradients 2,NA,5/29/17 11:00,25.34518,-157.9999,NA,NA,NA,NA,NA,NA,NA
34.41209262,19.00285337,SR1917,1602.060081,11/19/19 21:00,34.6,-161.5,NA,NA,NA,NA,NA,NA,NA
34.41225691,21.52663184,SR1917,1.640775106,11/24/19 8:00,33.9,-141.9,NA,NA,NA,NA,NA,NA,64.66148942
34.41262489,18.70980576,SR1917,1.695577203,11/18/19 13:00,34.1,-168,NA,NA,NA,NA,NA,NA,NA
34.41311551,27.35052364,KM1923,1.696586245,12/15/19 4:00,19.9,-157.6,NA,NA,NA,NA,NA,NA,88.22183556
34.41540885,14.46096637,Gradients 3,871.3309327,4/26/19 18:00,35.35504211,-158.0001737,NA,0,0.115,NA,NA,NA,NA
34.41613978,14.62930645,Gradients 3,260.9817355,4/14/19 17:00,36.22751176,-158.0001353,NA,NA,NA,NA,NA,NA,31.31862507
34.41662425,21.22747433,SR1917,1430.436163,11/24/19 23:00,34.5,-139.1,NA,NA,NA,NA,NA,NA,NA
34.41679434,15.71969151,Gradients 3,414.6442434,4/14/19 4:00,34.22841,-158.000005,NA,NA,NA,NA,NA,NA,19.22129834
34.417075,14.484355,Gradients 1,1150.59,4/25/16 20:00,34.64266,-157.99914,NA,NA,NA,NA,NA,NA,NA
34.41711304,14.73474565,Gradients 3,30.7894663,4/14/19 16:00,36.0442,-158.0004188,NA,NA,NA,NA,NA,NA,31.31862507
34.41726316,17.73831579,KM1502,0,3/25/15 11:00,32.9,-143.2,NA,NA,NA,NA,NA,NA,NA
34.41755718,29.43407297,SR1917,1372.224779,11/6/19 23:00,15.2,146.9,NA,NA,NA,NA,NA,NA,NA
34.41841798,21.15825702,Gradients 4,0.017,11/22/21 3:00,25.796225,-128.7728708,NA,0.02215775,NA,NA,NA,NA,NA
34.41943814,27.39596996,KM1923,0.660278855,12/14/19 7:00,15.6,-156.6,NA,NA,NA,NA,NA,NA,NA
34.41993094,20.12424554,SR1917,2.965573736,11/20/19 13:00,33.6,-158.5,NA,NA,NA,NA,NA,NA,NA
34.421085,14.850775,Gradients 1,470.544,4/25/16 18:00,34.33261,-157.999525,NA,NA,NA,NA,NA,NA,19.22129834
34.42262103,21.45888262,SR1917,729.0593688,11/24/19 18:00,34.3,-140,NA,NA,NA,NA,NA,NA,65.38350036
34.42299,14.78853,Gradients 1,698.3095,4/25/16 19:00,34.49111,-157.997305,NA,NA,NA,NA,NA,NA,19.22129834
34.42370973,23.03903894,KM1713,1.916851566,9/20/17 6:00,35.3,-158,NA,NA,NA,NA,NA,NA,NA
34.42413761,21.44475229,TN271,1022.693578,10/30/11 7:00,32.1,-141.7,NA,NA,NA,NA,NA,NA,43.52444966
34.42701171,14.66186937,Gradients 3,383.3574892,4/14/19 18:00,36.371,-157.99973,4.31,NA,0.141,NA,NA,NA,31.31862507
34.4296,14.93353,Gradients 3,4.66452,4/23/19 5:00,35.095025,-158.00176,NA,NA,NA,NA,NA,NA,NA
34.43017731,14.95892185,Gradients 3,119.525063,4/21/19 4:00,35.57691,-157.999325,NA,NA,NA,NA,NA,NA,31.31862507
34.43190693,14.91562178,Gradients 3,1800.378425,4/26/19 21:00,34.7915,-157.9995882,NA,0,0.122,NA,NA,NA,NA
34.43318125,25.71954417,Gradients 4,0.0706,11/27/21 3:00,15.98548958,-140.0022646,NA,0.017634679,NA,NA,NA,NA,28.50270136
34.43660049,21.06653382,SR1917,2344.035145,11/20/19 22:00,33,-157.1,NA,NA,NA,NA,NA,NA,NA
34.43771,14.83914,Gradients 1,0.47011,4/25/16 15:00,34.05883,-158.00206,NA,NA,0.362492163,NA,NA,NA,19.22129834
34.43993158,14.85406842,Gradients 1,29.75651579,4/25/16 16:00,34.06484737,-158.0027158,NA,NA,NA,NA,NA,NA,19.22129834
34.4429,19.11374,Gradients 2,37.65785,6/10/17 5:00,32.883135,-157.998855,NA,NA,NA,NA,NA,NA,NA
34.44488835,18.82251097,SR1917,1.651005962,11/18/19 10:00,34,-168.6,NA,NA,NA,NA,NA,NA,NA
34.4453409,25.49145378,Gradients 4,1043.22475,11/26/21 19:00,17.54621113,-140.1277784,NA,NA,NA,NA,NA,NA,38.7962526
34.445875,15.60794,Gradients 1,0.018615,4/30/16 7:00,34.24362,-158.01104,NA,NA,NA,NA,NA,NA,19.22129834
34.446835,15.29843,Gradients 1,0.960275,4/30/16 5:00,34.550535,-158.00087,NA,NA,NA,NA,NA,NA,NA
34.44719915,15.15707094,Gradients 3,1.458905983,4/14/19 11:00,35.29569,-157.999905,NA,NA,NA,NA,NA,NA,NA
34.44722203,24.75337288,KM1712,887.8107874,8/12/17 22:00,34.7,-151.4,NA,NA,NA,NA,NA,NA,NA
34.44849328,15.03296303,Gradients 3,591.1067639,4/21/19 3:00,35.73084,-157.99985,NA,NA,NA,NA,NA,NA,31.31862507
34.448675,15.021785,Gradients 1,30.96792,4/30/16 4:00,34.706455,-158.000865,NA,NA,NA,NA,NA,NA,NA
34.448715,14.929225,Gradients 3,1.493405,4/23/19 6:00,35.24685,-158.00033,NA,NA,NA,NA,NA,NA,NA
34.44965635,22.57251575,SR1917,1.774632597,11/23/19 3:00,32.9,-147.4,NA,NA,NA,NA,NA,NA,NA
34.44970345,14.42925517,Gradients 3,1.493768966,4/26/19 13:00,36.18776,-158.00006,NA,NA,NA,NA,NA,NA,31.31862507
34.4499955,15.05664324,Gradients 3,1.487256757,4/21/19 8:00,34.89948947,-158.0002579,NA,NA,NA,NA,NA,NA,NA
34.45155565,15.31939217,Gradients 3,1.463622609,4/21/19 11:00,34.351585,-157.999775,NA,NA,NA,NA,NA,NA,19.22129834
34.4530431,25.6629181,KM1712,2.194455224,8/12/17 8:00,32.1,-153.2,NA,NA,NA,NA,NA,NA,NA
34.453145,24.87303,Gradients 2,NA,5/29/17 22:00,26.038995,-158.001255,NA,NA,NA,NA,NA,NA,31.80859256
34.453785,14.977825,Gradients 1,187.4821,4/25/16 17:00,34.17379,-158.00161,NA,NA,NA,NA,NA,NA,19.22129834
34.45439917,25.4737375,Gradients 4,1595.00885,11/26/21 18:00,17.67241354,-140.1657094,NA,NA,NA,NA,NA,NA,38.7962526
34.45443204,20.06082901,SR1917,1055.11055,11/16/19 20:00,33.4,-176.3,NA,NA,NA,NA,NA,NA,NA
34.455,17.7827381,KM1502,0,3/25/15 12:00,32.8,-143.4,NA,NA,NA,NA,NA,NA,NA
34.45637467,22.61968516,SR1917,1966.596957,11/22/19 22:00,32.7,-148.4,NA,NA,NA,NA,NA,NA,NA
34.45856567,27.39429614,KM1923,0.586566923,12/14/19 6:00,15.4,-156.5,NA,NA,NA,NA,NA,NA,NA
34.45903586,19.80518633,SR1917,2.292138988,11/20/19 7:00,34,-159.6,NA,NA,NA,NA,NA,NA,54.63926375
34.45917778,24.67322778,Gradients 2,NA,5/29/17 12:00,25.53436111,-158.0004889,NA,NA,NA,NA,NA,NA,31.80859256
34.4591921,18.89543598,SR1917,1.62,11/19/19 5:00,34.3,-164.8,NA,NA,NA,NA,NA,NA,NA
34.459215,14.99383,Gradients 3,2.695745,4/21/19 5:00,35.40658,-157.99988,NA,NA,NA,NA,NA,NA,NA
34.45926293,15.42909397,Gradients 3,442.4649069,4/23/19 1:00,34.4455,-158.00009,NA,NA,NA,NA,NA,NA,19.22129834
34.46042167,28.05143958,Gradients 4,0.01885,12/11/21 5:00,8.16454125,-147.8842475,NA,NA,NA,NA,NA,NA,34.14718703
34.460825,14.911595,Gradients 1,221.3035,4/30/16 1:00,35.193245,-158.001395,NA,NA,NA,NA,NA,NA,NA
34.46156215,29.53528923,SR1917,1.62,11/7/19 18:00,16.9,149.3,NA,NA,NA,NA,NA,NA,NA
34.46225264,20.26354884,SR1917,3.000836239,11/20/19 12:00,33.7,-158.7,NA,NA,NA,NA,NA,NA,NA
34.46228292,21.30029917,Gradients 4,0.0185,11/22/21 7:00,25.35361667,-129.49585,NA,NA,NA,NA,NA,NA,NA
34.46276783,15.12884696,Gradients 3,1.464497391,4/14/19 12:00,35.440915,-158.00007,NA,NA,NA,NA,NA,NA,NA
34.46301559,27.4310873,KM1923,1.141283309,12/14/19 5:00,15.2,-156.5,NA,NA,NA,NA,NA,NA,NA
34.46368947,24.68481579,Gradients 2,NA,5/29/17 20:00,25.76876842,-158.0142737,NA,NA,NA,NA,NA,NA,31.80859256
34.46566125,21.39548417,Gradients 4,NA,11/22/21 8:00,25.22096429,-129.7164845,NA,NA,NA,NA,NA,NA,NA
34.46621822,18.88537678,SR1917,375.1122228,11/18/19 22:00,34.2,-166.1,NA,NA,NA,NA,NA,NA,NA
34.46663536,29.59676594,SR1917,1059.702026,11/7/19 4:00,15.6,147.5,NA,NA,NA,NA,NA,NA,NA
34.46677383,15.84395421,Gradients 3,354.5743533,4/22/19 23:00,34.12119474,-158.0000526,NA,NA,NA,NA,NA,NA,19.22129834
34.46871,28.0790625,Gradients 4,0.0166,12/11/21 4:00,8.039843519,-147.7870444,NA,NA,NA,NA,NA,NA,34.14718703
34.46891625,26.10168875,Gradients 4,2342.76905,12/2/21 23:00,3.654198856,-140.0024869,NA,NA,NA,NA,NA,NA,53.2797568
34.469225,24.62185,Gradients 2,NA,5/29/17 19:00,25.7683,-158.0141375,NA,NA,NA,NA,NA,NA,31.80859256
34.47009066,28.09687222,Gradients 4,2390.189636,11/30/21 22:00,7.617922222,-139.9998556,NA,NA,NA,NA,NA,NA,48.51959648
34.4714885,15.1118823,Gradients 3,1.461244248,4/14/19 13:00,35.59803,-158.000405,NA,NA,NA,NA,NA,NA,31.31862507
34.472,21.45339048,TN271,1022.198095,10/30/11 9:00,31.8,-142,NA,NA,NA,NA,NA,NA,43.52444966
34.47260375,25.51196292,Gradients 4,0.0214,11/26/21 11:00,17.91563529,-140.2911015,NA,NA,NA,NA,NA,NA,38.7962526
34.47300429,19.3167767,SR1917,287.4608496,11/19/19 18:00,34.6,-162.1,NA,NA,NA,NA,NA,NA,NA
34.47349583,25.44200917,Gradients 4,1899.3891,11/26/21 17:00,17.67827458,-140.1621904,NA,NA,NA,NA,NA,NA,38.7962526
34.4736,24.6003,Gradients 2,NA,5/29/17 17:00,25.7683,-158.0141,NA,NA,NA,NA,NA,NA,31.80859256
34.47421553,15.8911932,Gradients 3,1269.979426,4/14/19 3:00,34.08471053,-157.9990263,3.73,NA,0.101,NA,NA,NA,19.22129834
34.47468,15.82802,Gradients 1,0.24711,4/30/16 6:00,34.39641,-158.00613,NA,NA,NA,NA,NA,NA,19.22129834
34.474825,15.024735,Gradients 1,81.4106,4/30/16 3:00,34.87058,-158.002125,NA,NA,NA,NA,NA,NA,NA
34.4750825,26.05448333,Gradients 4,2396.86825,12/2/21 22:00,3.877303646,-140.0002875,NA,NA,NA,NA,NA,NA,53.2797568
34.47578,15.04769,Gradients 3,1.46744,4/21/19 7:00,35.06534,-157.999795,NA,NA,NA,NA,NA,NA,NA
34.47593782,15.39046218,Gradients 3,701.1816538,4/23/19 2:00,34.59846,-158.00052,NA,NA,NA,NA,NA,NA,NA
34.47721292,26.21035208,Gradients 4,2155.4861,12/3/21 0:00,3.483763333,-139.9996467,NA,NA,NA,NA,NA,NA,NA
34.48011727,22.55111587,SR1917,1.62,11/23/19 6:00,33,-146.8,NA,NA,NA,NA,NA,NA,NA
34.48045,15.052785,Gradients 1,157.241,4/30/16 2:00,35.035865,-158.004585,NA,NA,NA,NA,NA,NA,NA
34.48162105,14.99562105,Gradients 3,1.486989474,4/23/19 7:00,35.41901053,-157.9998789,NA,NA,NA,NA,NA,NA,NA
34.48193083,26.41514792,Gradients 4,694.8569,12/3/21 2:00,3.1095575,-140.0046238,NA,NA,NA,NA,NA,NA,NA
34.48377333,26.35683917,Gradients 4,1442.8744,12/3/21 1:00,3.297215417,-140.0026008,NA,NA,NA,NA,NA,NA,NA
34.4866973,15.19275405,Gradients 3,1.471556757,4/21/19 10:00,34.53972105,-157.9996211,NA,NA,NA,NA,NA,NA,NA
34.488154,15.338423,Gradients 3,1304.696836,4/27/19 0:00,34.24319412,-157.9998471,NA,NA,NA,NA,NA,NA,19.22129834
34.48818819,21.77139255,SR1917,14.92942047,11/21/19 3:00,32.6,-156.2,NA,NA,NA,NA,NA,NA,NA
34.48933377,15.20857662,Gradients 3,1866.089723,4/26/19 23:00,34.46809231,-157.9998846,NA,0.02,0.117,NA,NA,NA,19.22129834
34.49008351,19.78602869,SR1917,1167.315027,11/16/19 23:00,33.5,-175.7,NA,NA,NA,NA,NA,NA,NA
34.49010164,22.54805312,SR1917,1.62,11/23/19 5:00,32.9,-147,NA,NA,NA,NA,NA,NA,NA
34.49033674,29.61167459,SR1917,1.62,11/7/19 17:00,16.8,149.1,NA,NA,NA,NA,NA,NA,NA
34.4910662,29.69894517,SR1917,877.9137391,11/7/19 5:00,15.7,147.6,NA,NA,NA,NA,NA,NA,NA
34.49117934,20.59335928,SR1917,3.047344816,11/20/19 15:00,33.4,-158.2,NA,NA,NA,NA,NA,NA,NA
34.49170574,19.0609414,SR1917,1.62,11/18/19 14:00,34.1,-167.8,NA,NA,NA,NA,NA,NA,NA
34.49199683,21.41015439,Gradients 4,0.02615,11/22/21 9:00,25.11221186,-129.8956057,NA,NA,NA,NA,NA,NA,NA
34.49333158,25.4194943,Gradients 4,1198.242947,11/26/21 16:00,17.67696184,-140.1616974,NA,NA,NA,NA,NA,NA,38.7962526
34.49385417,26.07452,Gradients 4,2385.5925,12/2/21 21:00,4.041925417,-140.0012875,NA,NA,NA,NA,NA,NA,53.2797568
34.49408833,21.44948042,Gradients 4,0.0258,11/22/21 10:00,24.93327619,-130.1877607,NA,NA,NA,NA,NA,NA,NA
34.49424,24.67415,Gradients 2,NA,5/29/17 13:00,25.67601,-158.00061,NA,NA,NA,NA,NA,NA,31.80859256
34.49484831,21.62011693,SR1917,1732.831654,11/21/19 0:00,32.8,-156.7,NA,NA,NA,NA,NA,NA,NA
34.49563349,26.37050728,Gradients 4,12.62365,12/3/21 3:00,2.918673974,-140.0069913,NA,1.847537135,NA,NA,NA,NA,NA
34.49703503,22.27220968,SR1917,1.62,11/23/19 11:00,33.2,-145.9,NA,NA,NA,NA,NA,NA,NA
34.49719465,25.4092008,Gradients 4,114.22655,11/26/21 15:00,17.67616173,-140.1615642,NA,0.014691551,NA,NA,NA,NA,38.7962526
34.49735424,20.00985863,SR1917,947.5526541,11/16/19 21:00,33.5,-176.1,NA,NA,NA,NA,NA,NA,NA
34.49757044,29.76915193,SR1917,1.62,11/7/19 9:00,16.1,148.1,NA,NA,NA,NA,NA,NA,NA
34.49768481,29.70880028,SR1917,1.62,11/7/19 14:00,16.5,148.8,NA,NA,NA,NA,NA,NA,NA
34.49770426,14.77877447,Gradients 3,1276.633677,4/26/19 19:00,35.1547875,-158.000075,NA,NA,NA,NA,NA,NA,NA
34.50076261,19.76495081,SR1917,1612.15745,11/17/19 0:00,33.5,-175.5,NA,NA,NA,NA,NA,NA,NA
34.50140418,29.00036869,KM1923,0.604805918,12/13/19 10:00,11.3,-155.6,NA,NA,NA,NA,NA,NA,NA
34.501655,16.03822,Gradients 1,1.94031,4/30/16 15:00,33.091995,-158.00853,NA,NA,NA,NA,NA,NA,NA
34.50462586,23.8353,KM1713,1.918937379,9/20/17 11:00,34.2,-158,NA,NA,NA,NA,NA,NA,27.62648416
34.5047328,25.34385821,Gradients 4,0.01815,11/26/21 8:00,18.36451679,-139.8143974,NA,NA,NA,NA,NA,NA,38.7962526
34.50615188,19.97584281,SR1917,1598.320702,11/16/19 22:00,33.5,-175.9,NA,NA,NA,NA,NA,NA,NA
34.50647949,15.52985214,Gradients 3,709.6056256,4/27/19 1:00,34.07067,-157.99974,NA,NA,NA,NA,NA,NA,19.22129834
34.50677238,29.61472652,SR1917,1.62,11/7/19 16:00,16.7,149,NA,NA,NA,NA,NA,NA,NA
34.5069697,18.22262626,KM1502,262.870101,3/26/15 3:00,30.8,-145.9,NA,NA,NA,NA,NA,NA,NA
34.50730816,20.15185265,SR1917,2.907519712,11/20/19 9:00,33.9,-159.2,NA,NA,NA,NA,NA,NA,NA
34.50756792,21.38726875,Gradients 4,2310.8333,11/22/21 20:00,23.74634667,-132.1045733,NA,NA,NA,NA,NA,NA,39.07903446
34.50760026,18.93299983,SR1917,2.283537028,11/18/19 12:00,34.1,-168.2,NA,NA,NA,NA,NA,NA,NA
34.50945988,20.71935244,SR1917,324.3286576,11/20/19 17:00,33.3,-157.8,NA,NA,NA,NA,NA,NA,NA
34.50956917,18.68183043,SR1917,844.1418774,11/18/19 1:00,33.9,-170.4,NA,NA,NA,NA,NA,NA,NA
34.50988241,15.76344722,Gradients 3,1.473167593,4/14/19 8:00,34.834775,-157.99969,NA,NA,NA,NA,NA,NA,NA
34.51031915,18.03308511,KM1502,0,3/25/15 13:00,32.6,-143.5,NA,NA,NA,NA,NA,NA,NA
34.51116077,19.96945635,SR1917,1444.245936,11/17/19 2:00,33.5,-175.1,NA,NA,NA,NA,NA,NA,NA
34.51205714,15.11948125,Gradients 3,1.489525893,4/14/19 14:00,35.75013,-157.997275,NA,NA,NA,NA,NA,NA,31.31862507
34.51211873,19.04448034,SR1917,245.8660004,11/18/19 21:00,34.2,-166.3,NA,NA,NA,NA,NA,NA,NA
34.51230088,15.11093628,Gradients 3,1.468061062,4/21/19 6:00,35.24966842,-157.9981263,NA,NA,NA,NA,NA,NA,NA
34.513,18.179,KM1502,701.697,3/25/15 20:00,31.7,-144.7,NA,NA,NA,NA,NA,NA,NA
34.51517436,18.58945017,SR1917,465.7760438,11/18/19 2:00,33.9,-170.1,NA,NA,NA,NA,NA,NA,NA
34.51578978,29.8054395,SR1917,1.62,11/7/19 13:00,16.5,148.7,NA,NA,NA,NA,NA,NA,NA
34.51779647,20.9038281,SR1917,4.049470447,11/20/19 16:00,33.4,-158,NA,NA,NA,NA,NA,NA,NA
34.51800083,29.60462762,SR1917,1.62,11/7/19 15:00,16.6,148.9,NA,NA,NA,NA,NA,NA,NA
34.51940912,26.09297667,Gradients 4,2326.974474,12/2/21 20:00,4.232434259,-139.9998389,NA,NA,NA,NA,NA,NA,53.2797568
34.51951015,18.6284008,SR1917,209.1140118,11/18/19 3:00,33.9,-169.9,NA,NA,NA,NA,NA,NA,NA
34.51960452,18.98115024,SR1917,1.769912031,11/18/19 11:00,34.1,-168.4,NA,NA,NA,NA,NA,NA,NA
34.52181339,22.67911001,SR1917,2315.698992,11/22/19 21:00,32.6,-148.6,NA,NA,NA,NA,NA,NA,NA
34.52189281,19.70424799,SR1917,2395.560639,11/17/19 1:00,33.5,-175.3,NA,NA,NA,NA,NA,NA,NA
34.52242112,29.07794917,KM1923,0.705491318,12/13/19 5:00,10.3,-155.4,NA,NA,NA,NA,NA,NA,NA
34.5230009,19.52814614,SR1917,1.62,11/16/19 15:00,33.1,-177.3,NA,NA,NA,NA,NA,NA,NA
34.52353132,18.91234489,SR1917,116.8257655,11/17/19 18:00,33.8,-171.9,NA,NA,NA,NA,NA,NA,NA
34.52376625,20.21308917,TN398,0.0266,12/25/21 14:00,29.63548583,-136.0046588,NA,NA,NA,NA,NA,NA,75.21776818
34.5239363,22.64291258,SR1917,2468.440652,11/22/19 20:00,32.6,-148.8,NA,NA,NA,NA,NA,NA,NA
34.52506668,21.67962388,SR1917,224.4926254,11/21/19 2:00,32.7,-156.4,NA,NA,NA,NA,NA,NA,NA
34.5252275,15.20676,Gradients 3,1946.027395,4/26/19 22:00,34.56001429,-157.9999,NA,NA,NA,NA,NA,NA,NA
34.52535,16.10898889,Gradients 1,91.75772222,4/30/16 16:00,33.06021667,-158.0180833,NA,NA,NA,NA,NA,NA,NA
34.52567981,15.91445192,Gradients 3,2.882627885,4/14/19 5:00,34.38931,-158.00023,3.87,NA,0.112,NA,NA,NA,19.22129834
34.52585705,25.39272179,Gradients 4,0.020538462,11/26/21 13:00,17.67597756,-140.1624859,NA,NA,NA,NA,NA,NA,38.7962526
34.52658494,29.00977069,KM1923,0.660379916,12/13/19 6:00,10.5,-155.4,NA,NA,NA,NA,NA,NA,NA
34.527082,21.57028089,SR1917,1203.697072,11/21/19 1:00,32.7,-156.6,NA,NA,NA,NA,NA,NA,NA
34.52785641,25.6639359,KM1712,3.191523385,8/12/17 9:00,32.3,-153,NA,NA,NA,NA,NA,NA,NA
34.52833731,19.96411719,SR1917,461.521419,11/17/19 3:00,33.6,-174.9,NA,NA,NA,NA,NA,NA,NA
34.52989571,29.8160995,SR1917,1.62,11/7/19 10:00,16.2,148.3,NA,NA,NA,NA,NA,NA,NA
